SALESORDERID,SALESORDERITEM,PRODUCTID,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,ITEMATPSTATUS,QUANTITY,DELIVERYDATE
500006956,40,HT-1062,13,11,2,I,1,2015-05-01
500006957,10,HT-2002,7112,5977,1135,I,7,2015-05-01
500006957,20,HT-1100,641,539,102,I,6,2015-05-01
500006957,30,HT-1103,366,308,58,I,4,2015-05-01
500006957,40,HT-1055,235,198,37,I,2,2015-05-01
500006958,10,HT-1105,34,29,5,I,1,2015-05-01
500006958,20,HT-8003,13213,11104,2109,I,8,2015-05-01
500006958,30,HT-1010,7136,5997,1139,I,3,2015-05-01
500006959,10,HT-1072,602,506,96,I,5,2015-05-01
500006959,20,HT-1041,1749,1470,279,I,3,2015-05-01
500006960,10,HT-1011,13679,11495,2184,I,5,2015-05-01
500006961,10,HT-1101,189,159,30,I,2,2015-05-01
500006961,20,HT-1001,13376,11241,2135,I,9,2015-05-01
500006961,30,HT-1600,2856,2400,456,I,4,2015-05-01
500006962,10,HT-2001,534,449,85,I,1,2015-05-01
500006962,20,HT-1055,235,198,37,I,2,2015-05-01
500006963,10,HT-1500,47600,40000,7600,I,8,2015-05-02
500006963,20,HT-1063,116,98,18,I,7,2015-05-02
500006963,30,HT-2025,320,269,51,I,6,2015-05-02
500006964,10,HT-1092,267,225,42,I,5,2015-05-02
500006965,10,HT-1603,12138,10200,1938,I,6,2015-05-02
500006966,10,HT-1091,185,156,29,I,6,2015-05-02
500006966,20,HT-6120,267,225,42,I,5,2015-05-02
500006966,30,HT-6130,8681,7295,1386,I,5,2015-05-02
500006967,10,HT-1082,603,507,96,I,3,2015-05-02
500006968,10,HT-6131,7134,5995,1139,I,5,2015-05-02
500006968,20,HT-7030,17778,14940,2838,I,6,2015-05-02
500006968,30,HT-7010,3803,3196,607,I,4,2015-05-02
500006969,10,HT-8000,8557,7191,1366,I,9,2015-05-02
500006969,20,HT-1119,282,237,45,I,3,2015-05-02
500006969,30,HT-1601,2142,1800,342,I,2,2015-05-02
500006969,40,HT-1042,2907,2443,464,I,7,2015-05-02
500006970,10,HT-1068,11,10,1,I,3,2015-05-02
500006970,20,HT-1041,583,490,93,I,1,2015-05-02
500006971,10,HT-1502,89250,75000,14250,I,3,2015-05-02
500006971,20,HT-2000,296,249,47,I,1,2015-05-02
500006971,30,HT-1103,549,462,87,I,6,2015-05-02
500006971,40,HT-6120,321,270,51,I,6,2015-05-02
500006972,10,HT-1107,248,209,39,I,7,2015-05-02
500006972,20,HT-6111,2741,2304,437,I,8,2015-05-02
500006972,30,HT-6132,3209,2697,512,I,3,2015-05-02
500006972,40,HT-1010,16651,13993,2658,I,7,2015-05-02
500006973,10,HT-1001,5945,4996,949,I,4,2015-05-02
500006973,20,HT-6131,8560,7194,1366,I,6,2015-05-02
500006973,30,HT-1003,9817,8250,1567,I,5,2015-05-02
500006973,40,HT-1081,847,712,135,I,8,2015-05-02
500006974,10,HT-1072,962,809,153,I,8,2015-05-02
500006974,20,HT-1042,2076,1745,331,I,5,2015-05-02
500006974,30,HT-1071,679,571,108,I,7,2015-05-02
500006975,10,HT-1003,11781,9900,1881,I,6,2015-05-02
500006976,10,HT-1095,1142,960,182,I,6,2015-05-02
500006977,10,HT-6111,1713,1440,273,I,5,2015-05-02
500006977,20,HT-1041,583,490,93,I,1,2015-05-02
500006978,10,HT-6121,674,567,107,I,9,2015-05-02
500006978,20,HT-1104,392,330,62,I,6,2015-05-02
500006979,10,HT-1095,1332,1120,212,I,7,2015-05-02
500006980,10,HT-8002,8560,7194,1366,I,6,2015-05-02
500006980,20,HT-1007,1187,998,189,I,2,2015-05-02
500006980,30,HT-1067,11,10,1,I,3,2015-05-02
500006980,40,HT-1104,589,495,94,I,9,2015-05-02
500006981,10,HT-8003,1651,1388,263,I,1,2015-05-02
500006981,20,HT-2001,1069,899,170,I,2,2015-05-02
500006981,30,HT-1210,8564,7197,1367,I,3,2015-05-02
500006982,10,HT-8002,11414,9592,1822,I,8,2015-05-02
500006982,20,HT-1085,16054,13491,2563,I,9,2015-05-02
500006983,10,HT-1073,85,72,13,I,3,2015-05-02
500006983,20,HT-1052,1213,1020,193,I,6,2015-05-02
500006983,30,HT-6111,2741,2304,437,I,8,2015-05-02
500006984,10,HT-1002,1868,1570,298,I,1,2015-05-02
500006984,20,HT-2027,177,149,28,I,6,2015-05-02
500006984,30,HT-1070,421,354,67,I,5,2015-05-02
500006984,40,HT-6131,2853,2398,455,I,2,2015-05-02
500006985,10,HT-1065,92,78,14,I,3,2015-05-02
500006985,20,HT-6131,2853,2398,455,I,2,2015-05-02
500006985,30,HT-1021,1063,894,169,I,6,2015-05-02
500006986,10,HT-1090,139,117,22,I,3,2015-05-02
500006986,20,HT-6102,7405,6223,1182,I,7,2015-05-02
500006986,30,HT-1113,2,2,0,I,1,2015-05-02
500006986,40,HT-1115,449,378,71,I,9,2015-05-02
500006987,10,HT-1072,722,607,115,I,6,2015-05-02
500006987,20,HT-1101,284,239,45,I,3,2015-05-02
500006988,10,HT-6122,397,334,63,I,2,2015-05-02
500006989,10,HT-1118,658,553,105,I,7,2015-05-02
500006989,20,HT-1068,16,14,2,I,4,2015-05-02
500006989,30,HT-1107,105,89,16,I,3,2015-05-02
500006990,10,HT-1105,276,232,44,I,8,2015-05-03
500006990,20,HT-1081,953,801,152,I,9,2015-05-03
500006990,30,HT-1052,1213,1020,193,I,6,2015-05-03
500006991,10,HT-6132,3209,2697,512,I,3,2015-05-03
500006991,20,HT-1113,10,9,1,I,4,2015-05-03
500006991,30,HT-2025,266,224,42,I,5,2015-05-03
500006991,40,HT-1106,283,238,45,I,7,2015-05-03
500006992,10,HT-1042,2491,2094,397,I,6,2015-05-03
500006992,20,HT-1036,3581,3010,571,I,7,2015-05-03
500006993,10,HT-6101,808,679,129,I,1,2015-05-03
500006993,20,HT-2025,320,269,51,I,6,2015-05-03
500006993,30,HT-1601,3213,2700,513,I,3,2015-05-03
500006994,10,HT-1064,114,96,18,I,6,2015-05-03
500006995,10,HT-6120,214,180,34,I,4,2015-05-03
500006995,20,HT-1062,39,33,6,I,3,2015-05-03
500006995,30,HT-8001,10699,8991,1708,I,9,2015-05-03
500006996,10,HT-7020,12411,10430,1981,I,7,2015-05-03
500006996,20,HT-2027,147,124,23,I,5,2015-05-03
500006996,30,HT-1091,154,130,24,I,5,2015-05-03
500006996,40,HT-6123,1779,1495,284,I,5,2015-05-03
500006997,10,HT-6102,1057,889,168,I,1,2015-05-03
500006997,20,HT-1500,5950,5000,950,I,1,2015-05-03
500006997,30,HT-1060,32,27,5,I,3,2015-05-03
500006997,40,HT-6101,4040,3395,645,I,5,2015-05-03
500006998,10,HT-1096,1142,960,182,I,8,2015-05-03
500006998,20,HT-1051,235,198,37,I,2,2015-05-03
500006999,10,HT-1002,16814,14130,2684,I,9,2015-05-03
500007000,10,HT-1056,566,476,90,I,4,2015-05-03
500007000,20,HT-1107,105,89,16,I,3,2015-05-03
500007001,10,HT-1100,213,179,34,I,2,2015-05-03
500007001,20,HT-1501,124950,105000,19950,I,7,2015-05-03
500007002,10,HT-1080,424,357,67,I,7,2015-05-03
500007002,20,HT-1118,564,474,90,I,6,2015-05-03
500007002,30,HT-1102,82,69,13,I,1,2015-05-03
500007003,10,HT-1138,7205,6055,1150,I,5,2015-05-03
500007004,10,HT-7000,4573,3843,730,I,7,2015-05-03
500007004,20,HT-1041,1749,1470,279,I,3,2015-05-03
500007004,30,HT-1092,374,315,59,I,7,2015-05-03
500007004,40,HT-2027,236,199,37,I,8,2015-05-03
500007005,10,HT-1116,128,108,20,I,3,2015-05-03
500007006,10,HT-1115,249,210,39,I,5,2015-05-03
500007006,20,HT-1104,392,330,62,I,6,2015-05-03
500007007,10,HT-1137,8782,7380,1402,I,6,2015-05-03
500007007,20,HT-1041,583,490,93,I,1,2015-05-03
500007007,30,HT-1042,2491,2094,397,I,6,2015-05-03
500007007,40,HT-1072,360,303,57,I,3,2015-05-03
500007008,10,HT-1603,16184,13600,2584,I,8,2015-05-03
500007008,20,HT-1032,2873,2415,458,I,7,2015-05-03
500007009,10,HT-1096,1142,960,182,I,8,2015-05-03
500007010,10,HT-6101,5656,4753,903,I,7,2015-05-03
500007011,10,HT-2001,1605,1349,256,I,3,2015-05-03
500007011,20,HT-1500,35700,30000,5700,I,6,2015-05-03
500007012,10,HT-6130,10417,8754,1663,I,6,2015-05-03
500007012,20,HT-1060,85,72,13,I,8,2015-05-03
500007012,30,HT-6102,5289,4445,844,I,5,2015-05-03
500007013,10,HT-1100,105,89,16,I,1,2015-05-03
500007013,20,HT-1095,1523,1280,243,I,8,2015-05-03
500007013,30,HT-1102,656,552,104,I,8,2015-05-03
500007013,40,HT-1052,1618,1360,258,I,8,2015-05-03
500007014,10,HT-1501,124950,105000,19950,I,7,2015-05-03
500007014,20,HT-1105,34,29,5,I,1,2015-05-03
500007015,10,HT-1105,241,203,38,I,7,2015-05-03
500007016,10,HT-1603,16184,13600,2584,I,8,2015-05-03
500007016,20,HT-1110,9,8,1,I,1,2015-05-03
500007016,30,HT-7030,23704,19920,3784,I,8,2015-05-03
500007017,10,HT-2026,70,59,11,I,2,2015-05-04
500007017,20,HT-1502,238000,200000,38000,I,8,2015-05-04
500007018,10,HT-1055,824,693,131,I,7,2015-05-04
500007018,20,HT-6123,1779,1495,284,I,5,2015-05-04
500007018,30,HT-1090,324,273,51,I,7,2015-05-04
500007018,40,HT-1104,523,440,83,I,8,2015-05-04
500007019,10,HT-1065,278,234,44,I,9,2015-05-05
500007019,20,HT-1080,60,51,9,I,1,2015-05-05
500007019,30,HT-2025,52,44,8,I,1,2015-05-05
500007020,10,HT-1030,821,690,131,I,3,2015-05-05
500007020,20,HT-7020,5319,4470,849,I,3,2015-05-05
500007020,30,HT-1116,342,288,54,I,8,2015-05-05
500007020,40,HT-1036,4093,3440,653,I,8,2015-05-05
500007021,10,HT-1052,1416,1190,226,I,7,2015-05-06
500007021,20,HT-1601,6426,5400,1026,I,6,2015-05-06
500007021,30,HT-1107,213,179,34,I,6,2015-05-06
500007021,40,HT-6121,149,126,23,I,2,2015-05-06
500007022,10,HT-1007,2375,1996,379,I,4,2015-05-06
500007022,20,HT-1112,232,195,37,I,5,2015-05-06
500007022,30,HT-6100,3906,3283,623,I,7,2015-05-06
500007022,40,HT-1138,7205,6055,1150,I,5,2015-05-06
500007023,10,HT-1600,714,600,114,I,1,2015-05-06
500007023,20,HT-1032,3694,3105,589,I,9,2015-05-06
500007023,30,HT-8000,8557,7191,1366,I,9,2015-05-06
500007024,10,HT-7000,4573,3843,730,I,7,2015-05-06
500007025,10,HT-1210,25693,21591,4102,I,9,2015-05-06
500007025,20,HT-1600,2142,1800,342,I,3,2015-05-06
500007025,30,HT-8003,8258,6940,1318,I,5,2015-05-06
500007025,40,HT-1106,40,34,6,I,1,2015-05-06
500007026,10,HT-6102,6347,5334,1013,I,6,2015-05-06
500007027,10,HT-2002,3047,2561,486,I,3,2015-05-06
500007027,20,HT-1032,2873,2415,458,I,7,2015-05-06
500007027,30,HT-1601,5355,4500,855,I,5,2015-05-06
500007027,40,HT-2027,88,74,14,I,3,2015-05-06
500007028,10,HT-1021,1595,1341,254,I,9,2015-05-06
500007028,20,HT-1096,142,120,22,I,1,2015-05-06
500007028,30,HT-1068,28,24,4,I,7,2015-05-06
500007029,10,HT-1603,10115,8500,1615,I,5,2015-05-06
500007029,20,HT-1101,379,319,60,I,4,2015-05-06
500007030,10,HT-1103,274,231,43,I,3,2015-05-06
500007030,20,HT-1102,574,483,91,I,7,2015-05-06
500007030,30,HT-1050,1157,973,184,I,7,2015-05-06
500007030,40,HT-1022,2195,1845,350,I,9,2015-05-06
500007031,10,HT-6102,3173,2667,506,I,3,2015-05-06
500007032,10,HT-8001,8321,6993,1328,I,7,2015-05-06
500007032,20,HT-1073,85,72,13,I,3,2015-05-06
500007033,10,HT-1091,216,182,34,I,7,2015-05-06
500007033,20,HT-2001,1069,899,170,I,2,2015-05-06
500007033,30,HT-1071,387,326,61,I,4,2015-05-06
500007034,10,HT-1072,842,708,134,I,7,2015-05-06
500007034,20,HT-1070,336,283,53,I,4,2015-05-06
500007034,30,HT-1066,14,12,2,I,5,2015-05-06
500007035,10,HT-1501,35700,30000,5700,I,2,2015-05-06
500007035,20,HT-1060,96,81,15,I,9,2015-05-06
500007036,10,HT-1030,1642,1380,262,I,6,2015-05-06
500007036,20,HT-1010,14272,11994,2278,I,6,2015-05-06
500007036,30,HT-1085,1783,1499,284,I,1,2015-05-06
500007036,40,HT-1602,12852,10800,2052,I,9,2015-05-06
500007037,10,HT-1101,570,479,91,I,6,2015-05-06
500007037,20,HT-1003,9817,8250,1567,I,5,2015-05-06
500007037,30,HT-1116,342,288,54,I,8,2015-05-06
500007038,10,HT-6131,5707,4796,911,I,4,2015-05-06
500007038,20,HT-1002,9341,7850,1491,I,5,2015-05-06
500007038,30,HT-1138,4323,3633,690,I,3,2015-05-06
500007038,40,HT-6111,1713,1440,273,I,5,2015-05-06
500007039,10,HT-8000,6655,5593,1062,I,7,2015-05-06
500007039,20,HT-1020,1228,1032,196,I,8,2015-05-06
500007039,30,HT-2002,2031,1707,324,I,2,2015-05-06
500007039,40,HT-1085,12486,10493,1993,I,7,2015-05-06
500007040,10,HT-1101,284,239,45,I,3,2015-05-06
500007040,20,HT-1040,7901,6640,1261,I,8,2015-05-06
500007040,30,HT-1021,1241,1043,198,I,7,2015-05-06
500007041,10,HT-1007,5344,4491,853,I,9,2015-05-06
500007041,20,HT-1064,133,112,21,I,7,2015-05-06
500007041,30,HT-1106,202,170,32,I,5,2015-05-06
500007041,40,HT-1600,6426,5400,1026,I,9,2015-05-06
500007042,10,HT-1081,741,623,118,I,7,2015-05-06
500007042,20,HT-1110,95,80,15,I,9,2015-05-06
500007042,30,HT-1036,3581,3010,571,I,7,2015-05-06
500007043,10,HT-6101,808,679,129,I,1,2015-05-06
500007043,20,HT-1085,5351,4497,854,I,3,2015-05-06
500007043,30,HT-1020,1228,1032,196,I,8,2015-05-06
500007044,10,HT-1083,3712,3120,592,I,6,2015-05-06
500007044,20,HT-1116,342,288,54,I,8,2015-05-06
500007045,10,HT-1002,14946,12560,2386,I,8,2015-05-06
500007045,20,HT-1092,107,90,17,I,2,2015-05-06
500007045,30,HT-1501,142800,120000,22800,I,8,2015-05-06
500007045,40,HT-1602,5712,4800,912,I,4,2015-05-06
500007046,10,HT-6120,267,225,42,I,5,2015-05-06
500007047,10,HT-7010,3803,3196,607,I,4,2015-05-06
500007047,20,HT-1081,741,623,118,I,7,2015-05-06
500007047,30,HT-1138,10087,8477,1610,I,7,2015-05-06
500007047,40,HT-1091,123,104,19,I,4,2015-05-06
500007048,10,HT-1500,11900,10000,1900,I,2,2015-05-06
500007048,20,HT-1030,2463,2070,393,I,9,2015-05-06
500007048,30,HT-1066,23,20,3,I,8,2015-05-06
500007049,10,HT-2000,1783,1499,284,I,6,2015-05-06
500007049,20,HT-8003,13213,11104,2109,I,8,2015-05-06
500007050,10,HT-6100,1674,1407,267,I,3,2015-05-06
500007050,20,HT-6121,599,504,95,I,8,2015-05-06
500007051,10,HT-1117,45,38,7,I,1,2015-05-06
500007051,20,HT-1056,141,119,22,I,1,2015-05-06
500007051,30,HT-1068,20,17,3,I,5,2015-05-06
500007051,40,HT-1073,199,168,31,I,7,2015-05-06
500007052,10,HT-6110,928,780,148,I,6,2015-05-06
500007052,20,HT-1060,32,27,5,I,3,2015-05-06
500007053,10,HT-6100,1116,938,178,I,2,2015-05-06
500007054,10,HT-1003,9817,8250,1567,I,5,2015-05-07
500007054,20,HT-1114,574,483,91,I,7,2015-05-07
500007054,30,HT-1602,12852,10800,2052,I,9,2015-05-07
500007054,40,HT-1501,107100,90000,17100,I,6,2015-05-07
500007055,10,HT-1051,942,792,150,I,8,2015-05-07
500007056,10,HT-8003,11562,9716,1846,I,7,2015-05-07
500007056,20,HT-7020,7092,5960,1132,I,4,2015-05-07
500007056,30,HT-1097,266,224,42,I,4,2015-05-07
500007057,10,HT-1010,9515,7996,1519,I,4,2015-05-07
500007057,20,HT-1210,17128,14394,2734,I,6,2015-05-07
500007057,30,HT-6111,1713,1440,273,I,5,2015-05-07
500007058,10,HT-1501,89250,75000,14250,I,5,2015-05-07
500007059,10,HT-1069,2856,2400,456,I,3,2015-05-07
500007059,20,HT-1110,95,80,15,I,9,2015-05-07
500007059,30,HT-8000,2852,2397,455,I,3,2015-05-07
500007059,40,HT-6100,2790,2345,445,I,5,2015-05-07
500007060,10,HT-6101,3232,2716,516,I,4,2015-05-07
500007060,20,HT-1067,33,28,5,I,8,2015-05-07
500007060,30,HT-8001,3566,2997,569,I,3,2015-05-07
500007060,40,HT-1110,73,62,11,I,7,2015-05-07
500007061,10,HT-1032,3694,3105,589,I,9,2015-05-07
500007061,20,HT-6121,449,378,71,I,6,2015-05-07
500007062,10,HT-1137,2927,2460,467,I,2,2015-05-07
500007062,20,HT-1119,376,316,60,I,4,2015-05-07
500007063,10,HT-1100,748,629,119,I,7,2015-05-07
500007063,20,HT-8003,4955,4164,791,I,3,2015-05-07
500007063,30,HT-1032,2052,1725,327,I,5,2015-05-07
500007064,10,HT-1096,714,600,114,I,5,2015-05-07
500007065,10,HT-1073,199,168,31,I,7,2015-05-07
500007066,10,HT-1037,13613,11440,2173,I,8,2015-05-07
500007066,20,HT-1120,2165,1820,345,I,7,2015-05-07
500007066,30,HT-1042,3737,3141,596,I,9,2015-05-07
500007066,40,HT-1110,95,80,15,I,9,2015-05-07
500007067,10,HT-6120,267,225,42,I,5,2015-05-07
500007067,20,HT-2025,427,359,68,I,8,2015-05-07
500007068,10,HT-1031,339,285,54,I,1,2015-05-07
500007068,20,HT-2000,1486,1249,237,I,5,2015-05-07
500007069,10,HT-1032,1642,1380,262,I,4,2015-05-07
500007069,20,HT-1042,2076,1745,331,I,5,2015-05-07
500007069,30,HT-6101,6464,5432,1032,I,8,2015-05-07
500007070,10,HT-1118,564,474,90,I,6,2015-05-07
500007070,20,HT-2025,52,44,8,I,1,2015-05-07
500007070,30,HT-1116,171,144,27,I,4,2015-05-07
500007071,10,HT-1007,593,499,94,I,1,2015-05-07
500007072,10,HT-1042,415,349,66,I,1,2015-05-07
500007072,20,HT-7000,653,549,104,I,1,2015-05-07
500007073,10,HT-1050,165,139,26,I,1,2015-05-07
500007074,10,HT-1010,2378,1999,379,I,1,2015-05-07
500007074,20,HT-1097,133,112,21,I,2,2015-05-07
500007074,30,HT-1090,278,234,44,I,6,2015-05-07
500007074,40,HT-2026,70,59,11,I,2,2015-05-07
500007075,10,HT-1111,7,6,1,I,1,2015-05-07
500007075,20,HT-1114,574,483,91,I,7,2015-05-07
500007075,30,HT-1095,380,320,60,I,2,2015-05-07
500007075,40,HT-1068,11,10,1,I,3,2015-05-07
500007076,10,HT-1070,252,212,40,I,3,2015-05-07
500007077,10,HT-1120,2165,1820,345,I,7,2015-05-07
500007077,20,HT-1040,3950,3320,630,I,4,2015-05-07
500007077,30,HT-1091,154,130,24,I,5,2015-05-07
500007078,10,HT-1062,39,33,6,I,3,2015-05-07
500007078,20,HT-1210,19983,16793,3190,I,7,2015-05-07
500007078,30,HT-1080,546,459,87,I,9,2015-05-07
500007079,10,HT-1023,2275,1912,363,I,8,2015-05-07
500007080,10,HT-1032,3284,2760,524,I,8,2015-05-07
500007080,20,HT-1065,123,104,19,I,4,2015-05-07
500007080,30,HT-1063,116,98,18,I,7,2015-05-07
500007081,10,HT-1011,5471,4598,873,I,2,2015-05-07
500007082,10,HT-1106,161,136,25,I,4,2015-05-07
500007082,20,HT-1020,1381,1161,220,I,9,2015-05-07
500007082,30,HT-8003,14865,12492,2373,I,9,2015-05-07
500007083,10,HT-1138,1441,1211,230,I,1,2015-05-07
500007083,20,HT-1036,3581,3010,571,I,7,2015-05-07
500007083,30,HT-1021,709,596,113,I,4,2015-05-07
500007083,40,HT-1011,13679,11495,2184,I,5,2015-05-07
500007084,10,HT-1601,9639,8100,1539,I,9,2015-05-08
500007084,20,HT-1072,722,607,115,I,6,2015-05-08
500007084,30,HT-2001,1605,1349,256,I,3,2015-05-08
500007085,10,HT-2026,177,149,28,I,5,2015-05-08
500007085,20,HT-6110,464,390,74,I,3,2015-05-08
500007085,30,HT-6132,1069,899,170,I,1,2015-05-08
500007086,10,HT-1096,714,600,114,I,5,2015-05-08
500007086,20,HT-1002,3736,3140,596,I,2,2015-05-08
500007086,30,HT-8000,1901,1598,303,I,2,2015-05-08
500007087,10,HT-1112,139,117,22,I,3,2015-05-08
500007087,20,HT-1500,35700,30000,5700,I,6,2015-05-08
500007087,30,HT-1037,15315,12870,2445,I,9,2015-05-08
500007088,10,HT-1000,5688,4780,908,I,5,2015-05-09
500007088,20,HT-1065,61,52,9,I,2,2015-05-09
500007089,10,HT-1069,8568,7200,1368,I,9,2015-05-09
500007089,20,HT-1104,392,330,62,I,6,2015-05-09
500007090,10,HT-6120,214,180,34,I,4,2015-05-09
500007090,20,HT-1080,303,255,48,I,5,2015-05-09
500007090,30,HT-2027,147,124,23,I,5,2015-05-09
500007091,10,HT-1051,471,396,75,I,4,2015-05-10
500007091,20,HT-1110,41,35,6,I,4,2015-05-10
500007091,30,HT-7010,6655,5593,1062,I,7,2015-05-10
500007091,40,HT-1138,10087,8477,1610,I,7,2015-05-10
500007092,10,HT-1102,410,345,65,I,5,2015-05-10
500007092,20,HT-1603,2023,1700,323,I,1,2015-05-10
500007092,30,HT-2000,1188,999,189,I,4,2015-05-10
500007093,10,HT-1095,571,480,91,I,3,2015-05-10
500007094,10,HT-7030,14815,12450,2365,I,5,2015-05-10
500007095,10,HT-1137,13173,11070,2103,I,9,2015-05-10
500007095,20,HT-1600,2142,1800,342,I,3,2015-05-10
500007095,30,HT-1007,2375,1996,379,I,4,2015-05-10
500007096,10,HT-1117,180,152,28,I,4,2015-05-10
500007096,20,HT-1602,11424,9600,1824,I,8,2015-05-10
500007097,10,HT-1081,741,623,118,I,7,2015-05-10
500007097,20,HT-6110,309,260,49,I,2,2015-05-10
500007097,30,HT-1036,4605,3870,735,I,9,2015-05-10
500007098,10,HT-1102,656,552,104,I,8,2015-05-10
500007099,10,HT-1052,809,680,129,I,4,2015-05-10
500007099,20,HT-1096,714,600,114,I,5,2015-05-10
500007099,30,HT-1120,928,780,148,I,3,2015-05-10
500007100,10,HT-1000,2275,1912,363,I,2,2015-05-10
500007100,20,HT-1064,19,16,3,I,1,2015-05-10
500007101,10,HT-1114,246,207,39,I,3,2015-05-10
500007101,20,HT-1115,99,84,15,I,2,2015-05-10
500007102,10,HT-1000,7963,6692,1271,I,7,2015-05-10
500007102,20,HT-1020,307,258,49,I,2,2015-05-10
500007102,30,HT-6132,9628,8091,1537,I,9,2015-05-10
500007102,40,HT-2001,3747,3149,598,I,7,2015-05-10
500007103,10,HT-1083,3094,2600,494,I,5,2015-05-10
500007104,10,HT-1035,949,798,151,I,2,2015-05-10
500007105,10,HT-1067,20,17,3,I,5,2015-05-10
500007105,20,HT-2002,1015,853,162,I,1,2015-05-10
500007105,30,HT-1002,13078,10990,2088,I,7,2015-05-10
500007105,40,HT-1210,25693,21591,4102,I,9,2015-05-10
500007106,10,HT-1081,953,801,152,I,9,2015-05-10
500007106,20,HT-1051,1060,891,169,I,9,2015-05-10
500007107,10,HT-1104,65,55,10,I,1,2015-05-10
500007107,20,HT-1055,235,198,37,I,2,2015-05-10
500007108,10,HT-1061,16,14,2,I,2,2015-05-10
500007108,20,HT-1062,52,44,8,I,4,2015-05-10
500007108,30,HT-7020,7092,5960,1132,I,4,2015-05-10
500007109,10,HT-1117,271,228,43,I,6,2015-05-10
500007110,10,HT-1138,2882,2422,460,I,2,2015-05-10
500007110,20,HT-1110,20,17,3,I,2,2015-05-10
500007110,30,HT-2025,266,224,42,I,5,2015-05-10
500007111,10,HT-1080,546,459,87,I,9,2015-05-10
500007111,20,HT-1119,282,237,45,I,3,2015-05-10
500007111,30,HT-1069,7616,6400,1216,I,8,2015-05-10
500007112,10,HT-1066,23,20,3,I,8,2015-05-10
500007112,20,HT-1010,21409,17991,3418,I,9,2015-05-10
500007112,30,HT-6131,9987,8393,1594,I,7,2015-05-10
500007112,40,HT-1060,85,72,13,I,8,2015-05-10
500007113,10,HT-1118,564,474,90,I,6,2015-05-10
500007113,20,HT-1063,33,28,5,I,2,2015-05-10
500007113,30,HT-1082,402,338,64,I,2,2015-05-10
500007114,10,HT-1090,232,195,37,I,5,2015-05-10
500007114,20,HT-1073,114,96,18,I,4,2015-05-10
500007114,30,HT-1085,7135,5996,1139,I,4,2015-05-10
500007114,40,HT-1500,29750,25000,4750,I,5,2015-05-10
500007115,10,HT-1000,9101,7648,1453,I,8,2015-05-10
500007115,20,HT-1111,57,48,9,I,7,2015-05-10
500007115,30,HT-1036,3070,2580,490,I,6,2015-05-10
500007115,40,HT-1106,202,170,32,I,5,2015-05-10
500007116,10,HT-6131,2853,2398,455,I,2,2015-05-10
500007117,10,HT-1602,5712,4800,912,I,4,2015-05-10
500007117,20,HT-6110,1082,910,172,I,7,2015-05-10
500007117,30,HT-1210,22838,19192,3646,I,8,2015-05-10
500007118,10,HT-1020,1074,903,171,I,7,2015-05-10
500007118,20,HT-7000,4573,3843,730,I,7,2015-05-10
500007118,30,HT-1002,1868,1570,298,I,1,2015-05-10
500007119,10,HT-1068,28,24,4,I,7,2015-05-10
500007119,20,HT-1601,4284,3600,684,I,4,2015-05-10
500007119,30,HT-1023,2559,2151,408,I,9,2015-05-10
500007119,40,HT-1082,603,507,96,I,3,2015-05-10
500007120,10,HT-1022,1219,1025,194,I,5,2015-05-10
500007121,10,HT-1037,15315,12870,2445,I,9,2015-05-10
500007121,20,HT-1601,9639,8100,1539,I,9,2015-05-10
500007121,30,HT-6120,428,360,68,I,8,2015-05-10
500007121,40,HT-8000,1901,1598,303,I,2,2015-05-10
500007122,10,HT-8003,11562,9716,1846,I,7,2015-05-10
500007123,10,HT-1105,241,203,38,I,7,2015-05-10
500007123,20,HT-6132,5349,4495,854,I,5,2015-05-10
500007124,10,HT-1601,8568,7200,1368,I,8,2015-05-10
500007124,20,HT-1035,1424,1197,227,I,3,2015-05-10
500007124,30,HT-1069,8568,7200,1368,I,9,2015-05-10
500007125,10,HT-1064,76,64,12,I,4,2015-05-10
500007125,20,HT-1502,208250,175000,33250,I,7,2015-05-10
500007125,30,HT-1055,589,495,94,I,5,2015-05-10
500007126,10,HT-1023,2275,1912,363,I,8,2015-05-10
500007126,20,HT-1120,1547,1300,247,I,5,2015-05-10
500007127,10,HT-1100,320,269,51,I,3,2015-05-10
500007127,20,HT-1021,1595,1341,254,I,9,2015-05-10
500007127,30,HT-1114,574,483,91,I,7,2015-05-10
500007127,40,HT-1138,7205,6055,1150,I,5,2015-05-10
500007128,10,HT-1111,23,20,3,I,3,2015-05-10
500007128,20,HT-6120,160,135,25,I,3,2015-05-10
500007128,30,HT-1021,177,149,28,I,1,2015-05-10
500007128,40,HT-1602,1428,1200,228,I,1,2015-05-10
500007129,10,HT-1119,470,395,75,I,5,2015-05-10
500007129,20,HT-1000,4550,3824,726,I,4,2015-05-10
500007130,10,HT-1210,5709,4798,911,I,2,2015-05-10
500007130,20,HT-1052,1213,1020,193,I,6,2015-05-10
500007130,30,HT-6100,2790,2345,445,I,5,2015-05-10
500007131,10,HT-1041,5247,4410,837,I,9,2015-05-10
500007131,20,HT-1068,3,3,0,I,1,2015-05-10
500007131,30,HT-1002,13078,10990,2088,I,7,2015-05-10
500007131,40,HT-1603,12138,10200,1938,I,6,2015-05-10
500007132,10,HT-6101,4848,4074,774,I,6,2015-05-10
500007132,20,HT-6122,198,167,31,I,1,2015-05-10
